original_article,soccer_score,rugby_score,keep
man city 0-2 man utd manchester united reduced chelsea s premiership lead to nine points after a scrappy victory over manchester city.  wayne rooney met gary neville s cross to the near post with a low shot  which went in via a deflection off richard dunne  to put united ahead. seven minutes later  the unfortunate dunne hooked a volley over david james  head and into his own net. steve mcmanaman wasted city s best chance when he shot wide from three yards in the first half. in the opening 45 minutes united had looked unlikely to earn the win they needed to maintain any chance of catching chelsea in the title race. their approach play was more laboured than patient and they managed to fashion just one chance - a paul scholes header over the bar. and city seemed to be content to sit back and try and hit their rivals on the break as the game settled into a tepid pattern. only shaun wright-phillips appeared capable of interrupting the monotony  looking lively down the right and causing gabriel heinze problems.  wes brown also found wright-phillips to be a difficult opponent when the tricky winger embarrassed him near the touchline. wright-phillips  sublime skill and pace took him past brown and he delivered a pin-point centre to the feet of mcmanaman. but the former liverpool player demonstrated why he has never scored against united by side-footing the easy chance wide. john o shea was forced off after an earlier clash with sylvain distin and cristiano ronaldo came on to replace him. he immediately caused ben thatcher some discomfort and looked set to inject some much-needed pace into the united attack. rooney was being well marshalled by dunne - but that was all about to change. after the break  united poured forward and there was a renewed urgency about their play. and when neville delivered a cross in a carbon copy of city s best first-half chance  rooney showed mcmanaman how to do it - even if he needed the help of dunne s leg. worse was to come for dunne  who had been having a fine match. on 75 minutes  he scored a horrible own goal when attempting to volley clear rooney s cross and united seemed home and dry. however  city did fight back and fowler missed another great chance from close range. and united keeper roy carroll saved well from kiki musampa. but united could have a had a third late on when substitute ryan giggs hit the post.  - manchester city boss kevin keegan:  we had a great chance to take the lead and the first goal was always going to be crucial.  we started off with a good tempo but then we allowed them to dictate the pace a bit too much.  but we still had four good chances  two after we d gone 2-0 down  the one mcmanaman missed was very similar to the one wayne rooney scored from.    - manchester united boss sir alex ferguson:  it wasn t our best performance of the last three months but i think we re deserved winners.  at times  especially in the first half  we didn t play with enough speed. but with (cristiano) ronaldo and (ryan) giggs on  the speed improved.  derby games can be like that  they can be scrappy  dull  horrible and it was maybe like that.  man city: james  mills (bradley wright-phillips 83)  dunne  distin  thatcher  shaun wright-phillips  barton (macken 68)  sibierski  mcmanaman  musampa  fowler. subs not used: weaver  onuoha  flood. booked: fowler  sibierski. man utd: carroll  gary neville  ferdinand  brown  heinze  o shea (ronaldo 33)  keane  fortune  fletcher (giggs 64)  rooney  scholes (phil neville 84). subs not used: howard  bellion. booked: rooney  scholes  keane. goals: rooney 68  dunne 75 og. att: 47 111 ref: s bennett (kent).,0.542657196521759,0.0012082664761692286,True
tevez - an argentine in brazil some 65 years ago bernardo gandulla left boca juniors in his native argentina and headed for brazil.  he arrived at the vasco da gama club with considerable prestige - which he failed to live up to. he left an impression  but not for reasons he would have wanted. the only thing of note he did was to throw the ball back when it went out of play. even today   gandula  is the term used in brazil for ballboy. brazilians delighted in the failure of gandulla then  and many will delight now if history is repeated. another boca juniors player is coming to brazil.  the new maradona  - carlos tevez - is joining corinthians for nearly $20m in a strong candidate for the strangest move of the year. corinthians - or the london-based company who have just entered into partnership with them - appear to have paid well above the odds for tevez. it is particularly strange as - until last week - tevez was not even an especially big name in brazil  where the argentine championship is not shown.  presumably there is some financial logic behind the move. what is harder to work out is why tevez should be interested in heading north  rather than across the atlantic. argentina s brightest new star hit top form in august as he spearheaded the charge towards the olympic gold medal. but the subsequent months have not been easy for tevez. boca re-signed martin palermo  forcing tevez to vacate his favoured centre forward role. and off the pitch he gave the press plenty to report - atletico madrid gave up on him after declaring his private life to be  disorganized.  hounded by the press  tevez grew tired of his life in buenos aires. so now he says that he is heading for corinthians in search of  tranquillity.  anyone acquainted with the city of s&#227;o paulo will relish the nonsense of this declaration. brazil s biggest city is a sprawling  ugly  restless metropolis. once it shared with buenos aires the same melancholy air of a city of italian immigrants.  but that world now lies buried under skyscrapers. the most turbulent place in this frenetic city is sport club corinthians. it is the most passionately supported club in brazil. pel&#233; scored reams of goals against them  reasoning that unless he did something special the corinthians fans were capable of winning the game on their own. that passion can also be turned against the team - especially nowadays  when the level of urban violence gives a hysterical edge to life in brazil s big cities. corinthians fans have invaded the dressing room or ambushed the team coach to attack the players. tevez  then  can kiss tranquillity goodbye. he can also say farewell to the copa libertadores  south america s champions league. corinthians have not qualified. indeed  he will have a long wait for a worthwhile match. next year s brazilian championship only gets underway at the end of april. until then he will have to make do with the foolish s&#227;o paulo state championship  an appalling waste of his talent. there will be matches in small towns on poor pitches with plenty of defenders keen to kick him all the way back to argentina. like so many of the top south american players  tevez has the gift of being able to surprise - to feint right and go left  to pass when he was expected to dribble  to shoot and catch the goalkeeper unawares. but his choice of destination is the biggest surprise of all.,0.5813817977905273,0.00493896147236228,True
edu blasts arsenal arsenal s brazilian midfielder edu has hit out at the club for stalling over offering him a new contract.  edu s deal expires next summer and he has been linked with spanish trio real madrid  barcelona and valencia. he told bbc sport:  i m not sure if i want to stay or not because the club have let the situation go on this far.  if they had really wanted to sign they should have come up with an offer six months before indicating they wanted to sign me and that s made me think.  edu s brother and representative amadeo fensao has previously said that arsenal s current offer to the midfielder was well short of what he was seeking. and edu  26  added:  my brother is due to come to london on thursday.   there is a meeting planned for 6 or 7 january to sort it out with arsenal.  now i have a choice to stay or go. i want to sort it out as soon as possible  that s in the best interests of both the club and myself.  i m going to make my decision after the meeting later this week.  edu is now able to begin negotiations with other clubs because fifa regulations allow players to start talks six months before their contracts expire. the midfielder  who broke in to the brazilian national side in 2004  admitted he had been flattered to have been linked with the three spanish giants. edu said:  i ve just heard stories from the news that the madrid president florentino perez  the valencia people  as well as barcelona are interested.   that s nice  but i ve never talked to them  so i can t say they want me sign 100%.  last month wenger said he we was hopeful edu would sign a new deal and played down suggestions that the lure of a club like real madrid would be too strong for edu. edu added that he had been encouraged by wenger s support for him.  i still have a good relationship with arsene wenger - he s always said he wants me to sign.,0.527009129524231,0.011506485752761364,True
mourinho plots impressive course chelsea s win at fulham - confirming their position at the premiership summit - proves that they now have everything in place to mount serious challenges on all fronts this season.  they have got strength in depth  great players  an outstanding manager in jose mourinho and finances no other club in the world can match. all they need to add now is the big prizes which  as we all know  is the most difficult part of all. one thing is certain - they have put themselves in a position to make that leap to success very impressively indeed. they beat a very tough everton at stamford bridge  won at newcastle in the carling cup  and then won 4-1 at fulham  which was a great result given that they had been showing good form. as i said  winning the major honours is the hardest task of all  but in mourinho they have a manager who will make it a whole lot easier to handle the anticipation and expectation that will come their way now. mourinho has won the biggest club prize of all  the champions league  and that track record and confidence transmits itself to top players. it is a priceless commodity. no-one can be anything other than highly-impressed by mourinho. he is regarded as a touch arrogant by some people  and maybe he can appear that way  but he has the silverware to back up the talk. mourinho doesn t simply talk a good game - he s won some very big games such as the champions league final with porto. some may criticise his talk  but the words are backed up with actions. i ve also found him to be very realistic whenever i ve heard him. he s spent a lot of money and it seems to be working  and we should remember lots of managers have spent money and it has not worked. the buys are now integrating  and in arjen robben he has the player who is giving them that extra dimension.  in the early games he was slaughtered for defensive tactics  and yet he was winning games. you cannot win titles early on in the season  but you can certainly lose them and those points on the board were vital. i also thought the criticism was very harsh  because even though they were not scoring goals they were creating chances by the hatful. now they are taking those chances  have the double threat of robben and damien duff  and things are looking good. i just wonder if they lack a predator  particularly with didier drogba injured. he was starting to look the part before he was sidelined  but you have to feel if chelsea had a ruud van nistelrooy they would be even more of a safe bet for the title. chelsea also have all the tools to go far in the champions league. i felt they would never have a better chance than last season  but they have swept all before them in europe so far this season. it will now be very interesting to see how mourinho prioritises things  but his life will be made easier by the size of chelsea s squad. i have said i believed chelsea would win the league this season  even when arsenal were flying at the start  and i have seen nothing to make me change me mind.  if anything  what i have seen has confirmed my early impressions. and chelsea would have taken encouragement from arsenal s rocky defensive display at spurs  even though they ran out 5-4 winners. mourinho had his say on that game  complaining:  five-four is a hockey score  not a football score.  in a three-against-three training match  if the score reaches 5-4 i send the players back to the dressing rooms as they are not defending properly.  so to get a result like that in a game of 11 against 11 is disgraceful.   on a more serious note  it was a game that merely confirmed the importance of sol campbell to arsenal. much criticism has been aimed at pascal cygan  but i believe the problem lies with the absence of campbell and its overall effect on arsenal s defence. confidence is a crucial factor in defending. when you start conceding goals  you suddenly get a chill in the bones every time the ball comes into the penalty area. you think  oh no  - then find your worst fears confirmed. arsenal need to reverse the process  with or without campbell  and get some clean sheets on the board. but the return of campbell is key. he solidifies the unit  has pace and is powerful in the air and on the deck. he is vastly experienced and has a calming influence on all around him. campbell pulls it all together at the back and gets the defence playing as a unit. chelsea have no such problems at present  which is why i would still place my money on them to edge out arsenal as champions this season.,0.5656908750534058,0.001396638574078679,True
robertson out to retain euro lure hearts manager john robertson hopes a place in the knock-out stages of the uefa cup could help keep some of his out-of-contract players at the club.   it could help. if we get through and have another european tie it may encourage players to stay at least until the end of the season   he said.  if we manage to get through it shows how well the club s progressing.  they have to think whether they are going to get other clubs like that should they decide to move on.  a win for robertson s side against ferencvaros would put them through to the last 32 if basle fail to beat feyenoord.  it s very much the player s prerogative but the fact that we ve been playing european football for the last three or four years is obviously an incentive   added robertson.  but we want players who want to play for the football club  who are committed and a run in europe always helps a little bit.  with the game being played at murrayfield instead of tynecastle because of uefa regulations  robertson sees both positive and negative aspects to the change of venue.   the pitch is not in the greatest condition. the heineken cup game was there at the weekend and the pitch is a bit threadbare   he said.  it s not ideal but it s the same for both teams so we just have to go out and there and perform. that s the most important thing.  but he added:  if tynecastle could have hosted 30 000 it would have been fantastic but that s one of the benefits of murrayfield - it allows us to bring even more of our supporters into it.  there will be a good atmosphere and the hearts fans have an important role to play.  we need their encouragement  we need them to get right behind the side and make it as good an atmosphere as possible.  hopefully the players will respond to that and i know they will because it s a fantastic european night for the club.,0.7771918177604675,0.0018362626433372498,True
zambia confident and cautious zambia s technical director  kalusha bwalya is confident and cautious ahead of the cosafa cup final against angola on saturday in lusaka.  bwalya said:  nothing short of victory will do.  however bwalya warned his side not to be too complacent.  i don t want my team to be too comfortable or too sure of victory as it is going to be a difficult game.  for me the main aim of the game is to enjoy and to win.  zambia have shown their determination to win this final by recalling nine of their foreign-based players. however the 41 year-old bwalya  who became the oldest player to appear in the competition when he played and scored against mauritius  is uncertain whether he will take to the field or not. the chipolopolo fans however are not being so cautious with a  victory  concert already scheduled for after the match featuring some of the country s top musicians. both sides are hoping to win the competition for a record third time  and so keep the trophy for good. the chipolopolo won the first two editions of the regional tournament for southern african nations in 1997 and 1998. they were prevented from a third straight win by angola who knocked out the zambians at the semi-final stage in 1999. that victory for angola also marked a first defeat in 14 years for zambia at lusaka s independence stadium  where saturday s game is being played. angola named just four overseas-based players in their preliminary squad. the palancas negras have been unable to secure the release of many of their portugal-based players.,0.5185960531234741,0.011187911964952946,True
arnesen denies rift with santini tottenham sporting director frank arnesen has denied that coach jacques santini resigned because of a clash of personalities at white hart lane.  there had been newspaper speculation that santini had felt undermined by arnesen s role at the club.  it is absolutely not true   arnesen told bbc radio five live.  there is only one thing that made him resign and that is his own personal problems.  he has talked to me recently and said this matter is absolutely for himself.  arnesen said he was unable to throw any light onto the problems that caused santini to quit after just 13 games in charge. he added:  jacques has never gone into exactly what it was. but i trust him in that; you have to accept it. i think we should respect it.   the plan is now that over the weekend we will have talks with the board and then on monday we will clarify the situation.  arnesen countered criticism at the timing of the announcement  coming less than 24 hours before tottenham s premiership fixture with charlton.  when it comes down to personal problems  i don t think we should talk about timing   he said. and he also denied reports that santini had been given a £3m pay-off.  that is absolute nonsense. he is the one who said  i will go  and so he went    said the spurs sporting director. tottenham s structure of having a sporting director working alongside a coach is based on a continental model and arnesen sees no reason why they should change it.   i have confidence in this structure. i am confident that we have started something here in july and i still have a lot of confidence in tottenham and what we are doing   he said. however  former spurs and england defender gary stevens said he would not be surprised if the system had caused a rift.  i think the problems go a lot deeper  between the director of football at white hart lane and santini   stevens told five live.  on paper they could have worked together. but frank arnesen was a very creative  forward-thinking and expansive player - whereas i think santini was very much the opposite  more a case of being organised  disciplined and happy not conceding goals.  that sort of arrangement can work if the two people have the same principles and ideals and work very closely. but it seems that has not happened.,0.5491341352462769,0.003257057163864374,True
mccall earns tannadice reprieve dundee united manager ian mccall has won a reprieve from the sack  with chairman eddie thompson calling for an end to speculation over his future.  it is understood that mccall would have been sacked if sheffield wednesday manager paul sturrock had been willing to return to tannadice. but sturrock has distanced himself from the position.  we re in a difficult situation. we must get out of it through the efforts of current personnel   said thompson.  ian mccall and i have had a long and detailed talk about a number of areas including the current league position and the manner of the exit from the league cup   he added.  however  the continuing speculation is doing no one any good  especially as we have several crucial games coming up.  the minds of the coaching staff and the players have to be on those games and those games only.  our season would of course improve considerably if in the next few weeks we achieved some improved league results and there is also the potential of another cup semi-final  subject to the draw.   all that matters at the present time - is us all having a total focus on the games ahead and a positive series of results being achieved.  dundee united players had expressed their solidarity with mccall after their side s 3-0 scottish cup win over queen of the south.  we want the boss to stay  we don t want someone else coming in   said jim mcintyre.  hopefully now he gets the chance to stay.  keeper tony bullock echoed mcintyre s sentiments.  i think all the boys are behind ian mccall   he added.  at the moment it is all speculation and we have got to rise above all that and do a job on the pitch.   on saturday  sturrock insisted that he had unfinished business with wednesday  who are fourth in league one.  i ve only been here five months and i don t expect to be leaving very  very soon   he said.  i can appreciate the rumours because i ve emphasised my thoughts and ambitions to go back to dundee united.  i can assure you the timescale is not the right one.  it (dundee united) is my team. i had five years there as a coach  six as a player  two years as a manager - once you ve done that kind of thing  it s the result you look for.  the important thing now is i ve come here to do a job and i m going to try to finish it.,0.686934769153595,0.011724830605089664,True
newcastle line up babayaro newcastle manager graeme souness is closing in on signing chelsea defender celestine babayaro when the transfer window reopens.  souness is bidding to bolster his defence and  according to reports  contract negotiations are at an advanced stage with the player. babayaro has been in the premiership since 1997 when he moved to chelsea for £2.25m from anderlecht. but the 26-year-old has been surplus to requirements this season. souness would not be drawn on specifics over individual players.  but he said:  all i can tell you is that the chairman has worked really hard in the last couple of months to try to do deals.  we have said from day one we want to strengthen  and that is what we are hoping to do in the coming weeks.,0.5889227986335754,0.004555945750325918,True
wenger signs new deal arsenal manager arsene wenger has signed a new contract to stay at the club until may 2008.  wenger has ended speculation about his future by agreeing a long-term contract that takes him beyond the opening of arsenal s new stadium in two years. he said:  signing a new contract just rubber-stamps my desire to take this club forward and fulfil my ambitions.  i still have so much to achieve and my target is to drive this club on. these are exciting times for arsenal.   the 55-year-old frenchman told arsenal s website www.arsenal.com:  my intention has always been clear. i love this club and am very happy here.  wenger has won the title and the fa cup three times each during his reign. chairman peter hill-wood said:  we are absolutely delighted that arsene has signed an extension to his contract.  since his arrival in 1996  he has revolutionised the club both on and off the pitch.  as well as the six major honours he s won during his time here  arsene has been a leading influence behind all the major initiatives at the club including the construction of our new training centre and also our new stadium.   the club has continued to reap the benefits of arsene s natural eye for unearthing footballing talent.  we currently have a fantastic crop of young players coming through the ranks together with a number of world-class players who are playing a wonderful brand of football.  meanwhile  arsenal director danny fiszman is looking for wenger to stay beyond 2008.  when we come towards the end of his contract we will both review the situation. i m sure we will want him to stay on and i hope he will too   said fiszman.,0.5941571593284607,0.008012210950255394,True
mexicans tracking unhappy juninho mexican outfit red sharks veracruz hope to sign juninho if the brazilian decides to leave celtic frustrated at his lack of first-team action.  their president  gustavo parente sanchez  says juninho  does not wish to remain in scottish football anymore . agent brian hassell insists that the 31-year-old brazilian midfielder is determined to win back his place.  but  if the manager is not going to pick him  that s a different ball game   he told the sun.  that s something we d have to look at. juninho deserves respect. he is not a little kid.  hassell warns that juninho could reconsider his future at celtic unless he is given a run of games by the end of the january transfer window.  juninho was signed from middlesbrough during the summer  but he has failed to live up to high expectations and has lost his place to 18-year-old aiden mcgeady.  he has 50 caps for brazil and he s the best signing celtic ever made   insisted hassell.  he wants to play for martin o neill  but does martin o neill want to play him   juninho is not someone who has come through the celtic ranks. he deserves much more respect.  sanchez is bullish about his hopes of prising juninho from the scottish champions  although hassell believes mexico would not be his preferred destination.  we have already spoken with juninho and he said  if he has no firm offer from a club in spain  veracruz will be his destination   sanchez told his club s official website. celtic manager o neill is no respecter of reputations.  the onus is on juninho to force his way into the team   he said.  players get a game on merit. that s the way it has always been and that is certainly the case at celtic park.,0.6441779732704163,0.001424508518539369,True
wenger keeping faith with almunia arsene wenger has pledged to keep faith with stand-in keeper manuel almunia for the crunch week which could define arsenal s season.  almunia will start tuesday s champions league group tie against rosenborg and is likely to face chelsea on sunday. wenger said:  you don t think i would take out one goalkeeper for just one game  do you  i don t do that.  i have to give him a run for a few games. it s just that i don t want to make this story bigger than it is.  wenger insists he has complete faith in the 27-year-old spaniard  who was signed last summer from celta vigo as back-up to jens lehmann.   if you look at my career  you will see that i have left many big players out for a long time. i ve done it with dennis bergkamp  kanu  everybody.  it s because it s a goalkeeper  that s all. it s a usual situation for me. you put your best team out  no matter who it is.  for me  it was not a big mistake at old trafford and i wasn t alarmed by what happened against birmingham either.  it s nothing against lehmann. i think he s a great keeper  as is almunia. you can only play one of them.  these people are not robots - they have good periods and less good periods. just because lehmann doesn t play for two or three weeks  or longer or shorter  it doesn t mean i ve lost faith in him.   but former arsenal keeper david seaman believes lehmann has been harshly treated. seaman told the daily mail:  jens is a fantastic keeper. he deserves another chance.  he has made a few mistakes but on form he deserves to be the first-team choice.  with arsenal hit by injuries and suspension  inexperienced midfield pair of mathieu flamini and cesc fabregas will line up against rosenborg but wenger is confident they will prove more than capable.  it puts a lot of pressure on them but it s a good learning process   said wenger.  i m not worried as they are both mentally strong and will put in the needed workrate.   the gunners go into the game boosted by the news that defender sol campbell is on the verge of signing a new deal with the club. and the 30-year-old  whose current contract runs out in the summer  has made it clear he is determined to achieve champions league success with arsenal. campbell said:  it means a lot to me to go through  it s everything. we want to carry on in this competition.  that s where the best teams in europe are. to be in there  playing against these guys and trying to win the trophy  is the first thing in my mind.   meanwhile  thierry henry believes he will be blamed if arsenal fail to qualify for the next stage of the champions league. henry will captain the side in place of the suspended patrick vieira as the gunners seek the required victory over rosenborg. and the striker said:  if we don t win and we go out of the competition  like it or not  it s going to be my fault. that s the way it is.  if the team don t win i know i will be criticised  no matter how i play.,0.582707941532135,0.0031472041737288237,True
unclear future for striker baros liverpool forward milan baros is uncertain whether he remains part of boss rafa benitez s plans after being dropped for the carling cup final.  baros  who is liverpool s leading scorer this season  denied reports of a row with benitez but claims he is mystified at being left on the bench. he told czech newspaper daily sport:  i don t know why i didn t play on sunday. i didn t argue with anybody.  i was disappointed but i am not thinking of leaving right now.  the czech international came on as a substitute after 74 minutes but could not prevent his side losing 3-2 to chelsea after extra-time.  baros denied suggestions he wanted to leave the millennium stadium before the match upon learning of his omission from the starting line-up. but his admission that he  guessed something like this was going to happen on saturday   will do little to quell claims of a falling-out with benitez. and although baros insisted thoughts of quitting anfield are  not in my mind right now   he admitted  everything is possible .,0.600527286529541,0.001222184277139604,True
newcastle 2-1 bolton kieron dyer smashed home the winner to end bolton s 10-game unbeaten run.  lee bowyer put newcastle ahead when he fed stephen carr on the right flank  then sprinted into the area to power home a header from the resultant cross. wanderers hit back through stelios giannakopoulos  who ended a fluid passing move with a well-struck volley. but dyer had the last word in a game of few chances  pouncing on a loose ball after alan shearer s shot was blocked and firing into the top corner. neither side lacked urgency in the early stages of the game  with plenty of tackles flying in  but opportunities in front of goal were harder to come by. bolton keeper jussi jaaskelainen had to make two saves in quick succession midway through the first-half - keeping out shearer s low shot and dyer s close-range header - but that was the only goalmouth action of note. and it was almost out of nothing that the magpies took the lead on 35 minutes. bowyer found space with a neat turn on the half-way line and striding forward picked out carr to his right. he then continued his run and with perfect timing made his way into the box where he met carr s cross with a downward header into the far corner. bolton had produced little going forward at this point but they responded well.  they were level within six minutes thanks to a smart finish from giannakopoulos. jay-jay okocha twisted and turned on the edge of the area and after a neat exchange of passes involving kevin davies and gary speed  the greek striker found the bottom corner with a first-time strike. the magpies were opened up again before half-time as davies set giannakopoulos in space and given had to block at his near post. but the home side survived  and they should have re-taken the lead with the first meaningful attack of the second half. fernando hierro cynically chopped down dyer on the edge of the area with the midfielder clean through. but the veteran defender escaped with a booking as there were other defenders nearby  and from the resultant free-kick laurent robert curled the ball just wide. bolton were creating little going forward and they seemed content to frustrate the magpies. their strategy seemed to be working until the 69th minute. alan shearer s snap-shot was charged down and dyer reacted first to smash the ball past the despairing jaaskelainen from six yards.  - bolton boss sam allardyce  i am bitterly disappointed with the result  but i am probably more disappointed with the second-half performance.  in the first half we had put them under a lot of pressure  and our goal matched theirs in quality.  i thought it would lift us and that they might be tired after playing a lot of games  but unfortunately we were not up for the battle in the second half.  we allowed them to heap too much pressure on us  and in the end we cracked.    - newcastle boss graeme souness  we deserved the win. we had a really good second half.  bolton are a difficult side to play. you have to match them physically first but we did that  and then we played some football.  we had a slow first 45 minutes when we looked a bit tired but we got going after that. the scoreline flattered them and we could have had one or two more goals.  newcastle: given  carr  boumsong  bramble  babayaro  dyer  faye  bowyer  robert (jenas 77)  ameobi  shearer. subs not used: butt  harper  milner  hughes. goals: bowyer 35  dyer 69. bolton: jaaskelainen  hunt (fadiga 14)  n gotty  ben haim  candela  giannakopoulos  okocha (vaz te 77)  hierro (campo 64)  speed  gardner  davies. subs not used: jaidi  poole. booked: ben haim  hierro. goals: giannakopoulos 41. att: 50 430 ref: s dunn (gloucestershire).,0.543006956577301,0.005608850624412298,True
bridge could miss rest of season chelsea left-back wayne bridge could miss the rest of the season with a suspected broken ankle.  the england international  24  was hurt in an innocuous challenge with alan shearer during the londoners  fa cup defeat at newcastle on sunday.  we think it s a big injury   said jose mourinho  whose chelsea team this week meet barcelona in the champions league and liverpool in the carling cup final. william gallas and damien duff could also miss the barcelona game. france defender gallas and ireland winger duff both picked up their injuries in the closing stages of chelsea s 1-0 defeat at st james  park.  with bridge having gone off after mourinho used all three substitutes  those knocks plus carlo cudicini s red card meant chelsea finished the game with seven able-bodied players. cudicini would not have played against barcelona  but had been promised a game in the carling cup final  although he will now miss the cardiff showpiece through suspension. the manager is not planning to add any new names to his squad ahead of the trip to barcelona  even though he has few options to replace bridge at left-back.  celestine babayaro left the club in january  ironically to join newcastle  and although gallas has deputised at left-back before  he is struggling to be fit himself. it could be that paulo ferreira  usually a right-back  is switched to left-back with glen johnson  who ended the newcastle game in goal  playing on the right. youngsters ben hudell  joe keenan and sam tillen would be options should mourinho decide to call up a replacement  but it is unlikely he would risk an untried prospect in a champions league tie. bridge s injury also means mourinho  who reportedly wants to sign ashley cole from arsenal  will not have a specialist  senior left-back for the run-in to the season.   he (bridge) has no chance of playing against barcelona  probably will not play against liverpool (in the carling cup final) and maybe not for the rest of the season   he said.  the medical department will try to do everything to recover gallas and duff. we will have to wait and see  but i won t cry about injuries because we will have 11 players to play on tuesday.  shearer said he was unsure what caused bridge s injury.  i don t know what happened.  he said.  it was just a shame. i don t think we even touched each other.  by all accounts it s pretty serious. i went into the dressing-room after the game and wished him all the best.  mourinho  whose team are chasing three trophies  has already lost winger arjen robben to a serious injury.,0.5327922105789185,0.0027187245432287455,True
van nistelrooy set to return manchester united striker ruud van nistelrooy may make his comeback after an achilles tendon injury in the fa cup fifth round tie at everton on saturday.  he has been out of action for nearly three months and had targeted a return in the champions league tie with ac milan on 23 february. but manchester united manager sir alex ferguson hinted he may be back early. he said:  there is a chance he could be involved at everton but we ll just have to see how he comes through training.  the 28-year-old has been training in holland and ferguson said:  ruud comes back on tuesday and we need to assess how far on he is.  the training he has been doing in holland has been perfect and i am very satisfied with it.  even without van nistelrooy  united made it 13 wins in 15 league games with a 2-0 derby victory at manchester city on sunday. but they will be boosted by the return of the dutch international  who is the club s top scorer this season with 12 goals. he has not played since aggravating the injury in the 3-0 win against west brom on 27 november. ferguson was unhappy with van nistelrooy for not revealing he was carrying an injury. united have also been hit by injuries to both alan smith and louis saha during van nistelrooy s absence  meaning wayne rooney has sometimes had to play in a lone role up front. the teenager has responded with six goals in nine games  including the first goal against city on sunday.,0.5705252885818481,0.0009000897989608347,True
mcclaren eyes uefa cup top spot steve mcclaren wants his middlesbrough team to win their uefa cup group by beating partizan belgrade.  boro have already qualified for the knockout stages alongside partizan and villareal  at the expense of lazio. but boss mcclaren is looking for a victory which would mean they avoid a team that has played in the champions league in friday s third-round draw.  to need a win to finish top is fantastic  but it is going to be a tough one   mcclaren said.  when the draw was made  i thought it was the toughest group of them all - and so it has proved.  lazio were favourites  villarreal have been semi-finalists  and partizan have fantastic experience in europe.  the pleasing thing is we did the business in the first two games.  winning those two has put us in a great position and it has been a fantastic experience playing these teams.,0.5315661430358887,0.038268912583589554,True
benitez issues warning to gerrard liverpool manager rafael benitez has ordered captain steven gerrard not to play down their champions league ambitions and be more positive.  gerrard told the bbc liverpool were unlikely to win the trophy this year. benitez responded:  i spoke to steven and said to him that in future it s better to think we can win the champions league. why not   he said:  we need winners here and everyone thinking only of winning. i always want to win.   benitez added:  when we lose i only think of solutions. if you only think about winning the next game  you don t know what the draw will be.  if we can win the next game  maybe we will draw a side that isn t so strong  or a side with injuries or suspensions.  benitez is hoping to win his first trophy since arriving at liverpool from valencia when they play chelsea in the carling cup on sunday in cardiff.,0.5824556350708008,0.0008651157259009778,True
england s defensive crisis grows england s defensive worries have deepened following the withdrawal of tottenham s ledley king from the squad to face holland.  chelsea s john terry and wayne bridge are also out  leaving coach sven-goran eriksson with a real problem for wednesday s match at villa park. injured rio ferdinand and sol campbell were both left out of the squad  and matthew upson has already pulled out. wes brown and jamie carragher are likely to be the makeshift partnership. terry  the captain of chelsea as they push for the premiership title  would have been a certain starter in the absence of campbell and ferdinand. but now he has pulled out with a bruised knee and is likely to be replaced by carragher  alongside brown.  manchester united s brown last played for england in the defeat by australia at upton park in february 2003. the 25-year-old was only called into the squad on sunday night as cover following the enforced withdrawal of upson  who has a hamstring injury. and brown now looks certain to add to his tally of seven senior appearances for england. king was forced to pull out after his groin injury was assessed by england s medical staff. eriksson has still not decided whether to call up any further back-up  having already summoned phil neville after bridge pulled out with a foot injury.,0.6034613847732544,0.006948940455913544,True
